,cue,R1,frec,frec_cue,ratio,frec_R1,cue_norm,l_cue,l_r1
2497,transmit,send,36,99,0.20930232558139536,172,0.36363636363636365,8,4
2499,gum,chew,36,99,0.23841059602649006,151,0.36363636363636365,3,4
2500,junior,senior,36,100,0.41379310344827586,87,0.36,6,6
2504,pucker,kiss,36,93,0.1157556270096463,311,0.3870967741935484,6,4
2505,mom,dad,36,98,0.10557184750733138,341,0.3673469387755102,3,3
2506,champion,winner,36,100,0.1180327868852459,305,0.36,8,6
2507,handicapped,disabled,36,100,0.27906976744186046,129,0.36,11,8
2508,mittens,gloves,36,97,0.3130434782608696,115,0.3711340206185567,7,6
2513,kimono,japan,36,98,0.12121212121212122,297,0.3673469387755102,6,5
2518,utensils,fork,36,100,0.15789473684210525,228,0.36,8,4
2519,esteem,self,36,92,0.12371134020618557,291,0.391304347826087,6,4
2520,debate,argue,36,100,0.13333333333333333,270,0.36,6,5
2522,dogs,cats,36,100,0.18461538461538463,195,0.36,4,4
2525,reboot,restart,36,99,0.4675324675324675,77,0.36363636363636365,6,7
2528,remedy,cure,36,100,0.3130434782608696,115,0.36,6,4
2530,win,lose,36,100,0.15517241379310345,232,0.36,3,4
2531,supply,demand,36,100,0.4186046511627907,86,0.36,6,6
2533,disgrace,shame,36,98,0.13636363636363635,264,0.3673469387755102,8,5
2538,fundamental,basic,36,98,0.25,144,0.3673469387755102,11,5
2539,disappear,vanish,36,99,0.5714285714285714,63,0.36363636363636365,9,6
2540,urine,pee,36,98,0.16901408450704225,213,0.3673469387755102,5,3
2541,terrify,scare,36,100,0.14814814814814814,243,0.36,7,5
2543,boyfriend,girlfriend,36,98,0.27692307692307694,130,0.3673469387755102,9,10
2544,ranch,dressing,36,99,0.5,72,0.36363636363636365,5,8
2547,suite,hotel,36,99,0.10682492581602374,337,0.36363636363636365,5,5
2551,subtraction,minus,36,97,0.23376623376623376,154,0.3711340206185567,11,5
2553,educate,teach,36,99,0.13846153846153847,260,0.36363636363636365,7,5
2556,broad,wide,36,98,0.138996138996139,259,0.3673469387755102,5,4
2558,dangle,hang,36,91,0.22929936305732485,157,0.3956043956043956,6,4
2559,bewilder,confuse,36,93,0.16666666666666666,216,0.3870967741935484,8,7
2563,enunciate,pronounce,36,86,0.8,45,0.4186046511627907,9,9
2565,upstairs,downstairs,36,100,0.8,45,0.36,8,10
2566,surmount,overcome,36,85,0.3829787234042553,94,0.4235294117647059,8,8
2568,swabs,cotton,36,91,0.17560975609756097,205,0.3956043956043956,5,6
2572,rucksack,backpack,36,89,0.24161073825503357,149,0.4044943820224719,8,8
2573,geisha,japan,36,97,0.12121212121212122,297,0.3711340206185567,6,5
2575,fasten,seatbelt,36,98,0.6923076923076923,52,0.3673469387755102,6,8
2576,symphony,orchestra,36,100,0.23376623376623376,154,0.36,8,9
2581,rehearsal,practice,36,100,0.20809248554913296,173,0.36,9,8
2583,demon,devil,36,100,0.13636363636363635,264,0.36,5,5
2591,elevator,lift,35,100,0.1388888888888889,252,0.35,8,4
2592,cardiac,arrest,35,100,0.26119402985074625,134,0.35,7,6
2593,stitch,sew,35,97,0.18229166666666666,192,0.36082474226804123,6,3
2597,ascent,climb,35,97,0.1724137931034483,203,0.36082474226804123,6,5
2602,stunted,growth,35,95,0.1881720430107527,186,0.3684210526315789,7,6
2606,verb,noun,35,98,0.20114942528735633,174,0.35714285714285715,4,4
2609,wiggly,worm,35,93,0.1383399209486166,253,0.3763440860215054,6,4
2612,meatball,spaghetti,35,99,0.1912568306010929,183,0.35353535353535354,8,9
2613,photocopy,xerox,35,100,0.38461538461538464,91,0.35,9,5
2615,mayhem,chaos,35,100,0.11400651465798045,307,0.35,6,5
2619,stones,rocks,35,100,0.1383399209486166,253,0.35,6,5
2625,bohemian,rhapsody,35,97,1.0,35,0.36082474226804123,8,8
2627,additionally,also,35,98,0.1377952755905512,254,0.35714285714285715,12,4
2628,add,subtract,35,100,0.3977272727272727,88,0.35,3,8
2630,salt,pepper,35,99,0.22435897435897437,156,0.35353535353535354,4,6
2631,zip,code,35,100,0.109375,320,0.35,3,4
2632,membership,club,35,100,0.11006289308176101,318,0.35,10,4
2634,adrenaline,rush,35,100,0.2631578947368421,133,0.35,10,4
2638,expense,cost,35,100,0.14112903225806453,248,0.35,7,4
2645,us,we,35,100,0.35,100,0.35,2,2
2650,items,things,35,99,0.12323943661971831,284,0.35353535353535354,5,6
2652,receptionist,secretary,35,100,0.29411764705882354,119,0.35,12,9
2653,howl,wolf,35,99,0.16129032258064516,217,0.35353535353535354,4,4
2654,scowl,frown,35,91,0.23809523809523808,147,0.38461538461538464,5,5
2657,try,attempt,35,99,0.4375,80,0.35353535353535354,3,7
2664,striped,zebra,35,99,0.3431372549019608,102,0.35353535353535354,7,5
2665,profound,deep,35,95,0.11041009463722397,317,0.3684210526315789,8,4
2667,lavatory,bathroom,35,99,0.11824324324324324,296,0.35353535353535354,8,8
2671,etiquette,manners,35,98,0.24475524475524477,143,0.35714285714285715,9,7
2672,carpet,rug,35,99,0.29411764705882354,119,0.35353535353535354,6,3
2673,horizontal,vertical,35,98,0.5384615384615384,65,0.35714285714285715,10,8
2676,isaac,newton,35,97,0.39325842696629215,89,0.36082474226804123,5,6
2677,contraband,illegal,35,93,0.11589403973509933,302,0.3763440860215054,10,7
2678,ufo,alien,35,100,0.1320754716981132,265,0.35,3,5
2680,significance,importance,35,100,0.4166666666666667,84,0.35,12,10
2682,dork,nerd,35,99,0.1912568306010929,183,0.35353535353535354,4,4
2683,shears,scissors,35,91,0.28,125,0.38461538461538464,6,8
2685,diesel,fuel,35,99,0.22727272727272727,154,0.35353535353535354,6,4
2686,mucus,snot,35,99,0.19337016574585636,181,0.35353535353535354,5,4
2692,shanty,town,35,98,0.12152777777777778,288,0.35714285714285715,6,4
2695,compelled,forced,35,96,0.39325842696629215,89,0.3645833333333333,9,6
2696,vista,view,35,91,0.1076923076923077,325,0.38461538461538464,5,4
2697,months,years,35,100,0.23026315789473684,152,0.35,6,5
2699,cabin,woods,35,100,0.1583710407239819,221,0.35,5,5
2701,borrow,lend,35,100,0.7,50,0.35,6,4
2707,commence,begin,35,96,0.15217391304347827,230,0.3645833333333333,8,5
2712,godless,atheist,35,100,0.4861111111111111,72,0.35,7,7
2716,bosom,breast,35,96,0.11363636363636363,308,0.3645833333333333,5,6
2718,peat,moss,35,83,0.6363636363636364,55,0.42168674698795183,4,4
2720,davidson,harley,35,88,0.7446808510638298,47,0.3977272727272727,8,6
2722,viola,violin,35,92,0.1377952755905512,254,0.3804347826086957,5,6
2725,mist,fog,35,98,0.21084337349397592,166,0.35714285714285715,4,3
2727,gifted,talented,35,99,0.45454545454545453,77,0.35353535353535354,6,8
2730,pester,annoy,35,94,0.10174418604651163,344,0.3723404255319149,6,5
2731,uninformed,ignorant,35,96,0.20348837209302326,172,0.3645833333333333,10,8
2736,sane,insane,35,96,0.18324607329842932,191,0.3645833333333333,4,6
2737,altitude,height,35,99,0.16279069767441862,215,0.35353535353535354,8,6
2738,optical,illusion,35,98,0.4117647058823529,85,0.35714285714285715,7,8
2739,genie,bottle,35,95,0.12915129151291513,271,0.3684210526315789,5,6
2741,camping,tent,35,99,0.13108614232209737,267,0.35353535353535354,7,4
2747,tortoise,turtle,35,97,0.2631578947368421,133,0.36082474226804123,8,6
2748,outer,inner,35,99,0.4794520547945205,73,0.35353535353535354,5,5
2749,shuttle,bus,35,98,0.14285714285714285,245,0.35714285714285715,7,3
2752,taunt,tease,35,94,0.2713178294573643,129,0.3723404255319149,5,5
2755,alpha,beta,34,99,0.7555555555555555,45,0.3434343434343434,5,4
2760,tic,tack,34,98,0.6296296296296297,54,0.3469387755102041,3,4
2766,tweet,twitter,34,99,0.425,80,0.3434343434343434,5,7
2767,scuba,diving,34,98,0.5074626865671642,67,0.3469387755102041,5,6
2770,pomp,circumstance,34,81,0.6181818181818182,55,0.41975308641975306,4,12
2773,amusement,park,34,100,0.10149253731343283,335,0.34,9,4
2778,inquisition,spanish,34,99,0.16585365853658537,205,0.3434343434343434,11,7
2779,inhale,breathe,34,98,0.10828025477707007,314,0.3469387755102041,6,7
2784,cavity,tooth,34,97,0.12099644128113879,281,0.35051546391752575,6,5
2788,brag,boast,34,95,0.6181818181818182,55,0.35789473684210527,4,5
2789,them,us,34,99,0.15246636771300448,223,0.3434343434343434,4,2
2800,twirl,spin,34,99,0.17801047120418848,191,0.3434343434343434,5,4
2803,kilo,gram,34,99,0.6538461538461539,52,0.3434343434343434,4,4
2805,tired,sleepy,34,98,0.12686567164179105,268,0.3469387755102041,5,6
2807,bullseye,target,34,97,0.3269230769230769,104,0.35051546391752575,8,6
2810,semi,half,34,100,0.2125,160,0.34,4,4
2811,style,fashion,34,97,0.10725552050473186,317,0.35051546391752575,5,7
2812,pimple,zit,34,99,0.4927536231884058,69,0.3434343434343434,6,3
2815,skillet,pan,34,90,0.23776223776223776,143,0.37777777777777777,7,3
2816,agriculture,farming,34,100,0.4358974358974359,78,0.34,11,7
2817,victorious,winner,34,100,0.11147540983606558,305,0.34,10,6
2818,enchilada,mexican,34,93,0.16267942583732056,209,0.3655913978494624,9,7
2819,shrug,shoulders,34,97,0.5151515151515151,66,0.35051546391752575,5,9
2820,pendulum,swing,34,97,0.1837837837837838,185,0.35051546391752575,8,5
2822,moat,castle,34,80,0.11683848797250859,291,0.425,4,6
2823,mistreat,abuse,34,97,0.18085106382978725,188,0.35051546391752575,8,5
2827,measles,mumps,34,95,0.85,40,0.35789473684210527,7,5
2829,maybe,perhaps,34,99,0.4533333333333333,75,0.3434343434343434,5,7
2830,boob,breast,34,97,0.11038961038961038,308,0.35051546391752575,4,6
2833,synagogue,jewish,34,93,0.10793650793650794,315,0.3655913978494624,9,6
2835,piccolo,flute,34,94,0.2073170731707317,164,0.3617021276595745,7,5
2838,conference,meeting,34,100,0.11038961038961038,308,0.34,10,7
2843,needless,unnecessary,34,99,0.24817518248175183,137,0.3434343434343434,8,11
2844,largely,mostly,34,98,0.6666666666666666,51,0.3469387755102041,7,6
2853,ceramics,pottery,34,100,0.3008849557522124,113,0.34,8,7
2855,capsule,pill,34,100,0.15813953488372093,215,0.34,7,4
2858,smart,intelligent,34,100,0.136,250,0.34,5,11
2860,lasagna,pasta,34,99,0.12830188679245283,265,0.3434343434343434,7,5
2863,latch,key,34,95,0.12099644128113879,281,0.35789473684210527,5,3
2866,january,february,34,100,0.7555555555555555,45,0.34,7,8
2869,thanksgiving,turkey,34,100,0.12734082397003746,267,0.34,12,6
2876,ripped,torn,34,96,0.3008849557522124,113,0.3541666666666667,6,4
2877,canyon,grand,34,99,0.2328767123287671,146,0.3434343434343434,6,5
2878,lately,recently,34,94,0.918918918918919,37,0.3617021276595745,6,8
2881,raisins,grapes,34,97,0.288135593220339,118,0.35051546391752575,7,6
2883,cats,dogs,34,100,0.17801047120418848,191,0.34,4,4
2884,george,washington,34,99,0.3238095238095238,105,0.3434343434343434,6,10
2885,haze,fog,34,100,0.20481927710843373,166,0.34,4,3
2886,gloom,doom,34,94,0.43037974683544306,79,0.3617021276595745,5,4
2891,february,month,34,99,0.13385826771653545,254,0.3434343434343434,8,5
2892,cost,price,34,100,0.18888888888888888,180,0.34,4,5
2894,web,spider,34,99,0.1223021582733813,278,0.3434343434343434,3,6
2895,finder,keeper,34,99,0.34,100,0.3434343434343434,6,6
2896,fleet,ships,34,99,0.24285714285714285,140,0.3434343434343434,5,5
2898,headstrong,stubborn,34,94,0.14977973568281938,227,0.3617021276595745,10,8
2899,taker,giver,34,94,0.4358974358974359,78,0.3617021276595745,5,5
2901,bees,honey,34,100,0.15315315315315314,222,0.34,4,5
2903,cranberry,juice,34,100,0.12878787878787878,264,0.34,9,5
2906,fragrance,perfume,34,100,0.16113744075829384,211,0.34,9,7
2913,unlock,key,34,99,0.12099644128113879,281,0.3434343434343434,6,3
2915,raisin,grape,34,98,0.24285714285714285,140,0.3469387755102041,6,5
2916,fluid,liquid,34,98,0.13709677419354838,248,0.3469387755102041,5,6
2919,hyper,active,34,100,0.2138364779874214,159,0.34,5,6
2920,dennis,menace,34,98,0.5862068965517241,58,0.3469387755102041,6,6
2923,hump,camel,34,92,0.2764227642276423,123,0.3695652173913043,4,5
2926,hers,his,34,97,0.4594594594594595,74,0.35051546391752575,4,3
2929,crustacean,crab,34,93,0.22077922077922077,154,0.3655913978494624,10,4
2934,spare,tire,34,100,0.15178571428571427,224,0.34,5,4
2937,thyme,herb,34,95,0.14285714285714285,238,0.35789473684210527,5,4
2938,freeway,highway,34,98,0.17708333333333334,192,0.3469387755102041,7,7
2943,seeking,looking,33,100,0.1683673469387755,196,0.33,7,7
2944,duration,length,33,99,0.15789473684210525,209,0.3333333333333333,8,6
2946,plunge,dive,33,90,0.24087591240875914,137,0.36666666666666664,6,4
2948,dependable,reliable,33,100,0.30275229357798167,109,0.33,10,8
2953,moisturizer,lotion,33,100,0.375,88,0.33,11,6
2954,dungarees,jeans,33,86,0.10714285714285714,308,0.38372093023255816,9,5
2956,chameleon,lizard,33,97,0.12359550561797752,267,0.3402061855670103,9,6
2957,drip,drop,33,99,0.14666666666666667,225,0.3333333333333333,4,4
2959,slut,whore,33,99,0.16019417475728157,206,0.3333333333333333,4,5
2961,apparent,obvious,33,95,0.23741007194244604,139,0.3473684210526316,8,7
2965,genesis,beginning,33,100,0.10410094637223975,317,0.33,7,9
2968,kilometer,mile,33,99,0.39759036144578314,83,0.3333333333333333,9,4
2977,torn,ripped,33,98,0.6,55,0.336734693877551,4,6
2982,catcher,rye,33,99,0.6346153846153846,52,0.3333333333333333,7,3
2986,hearsay,gossip,33,88,0.2037037037037037,162,0.375,7,6
2987,collide,crash,33,98,0.103125,320,0.336734693877551,7,5
2988,major,minor,33,100,0.3707865168539326,89,0.33,5,5
2989,visitor,guest,33,98,0.39285714285714285,84,0.336734693877551,7,5
2990,tails,heads,33,97,0.6,55,0.3402061855670103,5,5
2992,loving,caring,33,99,0.11870503597122302,278,0.3333333333333333,6,6
2994,lips,kiss,33,99,0.10610932475884244,311,0.3333333333333333,4,4
2996,conspiracy,theory,33,100,0.12790697674418605,258,0.33,10,6
2997,glob,blob,33,89,0.5076923076923077,65,0.3707865168539326,4,4
3001,speaking,talking,33,100,0.14163090128755365,233,0.33,8,7
3002,conserve,save,33,99,0.12595419847328243,262,0.3333333333333333,8,4
3003,seatbelt,safety,33,100,0.13524590163934427,244,0.33,8,6
3004,ready,set,33,100,0.16097560975609757,205,0.33,5,3
3007,hermit,crab,33,96,0.21428571428571427,154,0.34375,6,4
3011,assassin,killer,33,98,0.13147410358565736,251,0.336734693877551,8,6
3012,concave,convex,33,93,0.9166666666666666,36,0.3548387096774194,7,6
3014,lash,whip,33,99,0.39285714285714285,84,0.3333333333333333,4,4
3022,above,below,33,100,0.17010309278350516,194,0.33,5,5
3023,marsupial,kangaroo,33,93,0.30275229357798167,109,0.3548387096774194,9,8
3025,beta,alpha,33,100,0.308411214953271,107,0.33,4,5
3033,cellar,basement,33,99,0.42857142857142855,77,0.3333333333333333,6,8
3036,capable,able,33,97,0.10122699386503067,326,0.3402061855670103,7,4
3040,dressing,salad,33,100,0.10819672131147541,305,0.33,8,5
3042,roller,coaster,33,100,1.0,33,0.33,6,7
3047,terrible,awful,33,100,0.10060975609756098,328,0.33,8,5
3049,needing,wanting,33,94,0.3626373626373626,91,0.35106382978723405,7,7
3050,superb,excellent,33,99,0.2357142857142857,140,0.3333333333333333,6,9
3051,nations,countries,33,99,0.4342105263157895,76,0.3333333333333333,7,9
3053,geology,rocks,33,99,0.13043478260869565,253,0.3333333333333333,7,5
3057,froth,foam,33,93,0.36666666666666664,90,0.3548387096774194,5,4
3058,invent,create,33,99,0.16336633663366337,202,0.3333333333333333,6,6
3060,postpone,delay,33,98,0.19298245614035087,171,0.336734693877551,8,5
3061,ideas,thoughts,33,100,0.19186046511627908,172,0.33,5,8
3067,baggage,luggage,33,99,0.358695652173913,92,0.3333333333333333,7,7
3068,brazen,bold,33,86,0.165,200,0.38372093023255816,6,4
3074,biscuit,cookie,33,99,0.15,220,0.3333333333333333,7,6
3086,nine,ten,33,99,0.23076923076923078,143,0.3333333333333333,4,3
3092,nibble,bite,33,96,0.11870503597122302,278,0.34375,6,4
3093,spoiled,rotten,33,98,0.2214765100671141,149,0.336734693877551,7,6
3099,shrubs,bushes,33,93,0.532258064516129,62,0.3548387096774194,6,6
3109,jester,clown,33,98,0.13147410358565736,251,0.336734693877551,6,5
3113,capita,per,33,86,0.5892857142857143,56,0.38372093023255816,6,3
3116,poppy,seed,33,96,0.15865384615384615,208,0.34375,5,4
3117,objective,goal,33,98,0.102803738317757,321,0.336734693877551,9,4
3118,chatty,talkative,33,97,0.32673267326732675,101,0.3402061855670103,6,9
3127,chair,sit,32,99,0.16080402010050251,199,0.32323232323232326,5,3
3130,majority,most,32,98,0.2318840579710145,138,0.32653061224489793,8,4
3131,nutcracker,ballet,32,99,0.16161616161616163,198,0.32323232323232326,10,6
3132,halo,angel,32,99,0.16,200,0.32323232323232326,4,5
3136,today,tomorrow,32,100,0.32989690721649484,97,0.32,5,8
3137,monument,statue,32,100,0.20915032679738563,153,0.32,8,6
3142,riches,wealth,32,98,0.11764705882352941,272,0.32653061224489793,6,6
3150,quad,four,32,94,0.17297297297297298,185,0.3404255319148936,4,4
3156,goalie,soccer,32,94,0.1350210970464135,237,0.3404255319148936,6,6
3166,downstairs,upstairs,32,100,0.6666666666666666,48,0.32,10,8
3167,wigwam,teepee,32,87,0.9142857142857143,35,0.367816091954023,6,6
3177,meet,greet,32,99,0.5161290322580645,62,0.32323232323232326,4,5
3179,retribution,revenge,32,90,0.13389121338912133,239,0.35555555555555557,11,7
3180,rinse,wash,32,100,0.12549019607843137,255,0.32,5,4
3183,significant,other,32,100,0.12403100775193798,258,0.32,11,5
3184,mention,say,32,97,0.12121212121212122,264,0.32989690721649484,7,3
3185,compulsive,obsessive,32,98,0.4050632911392405,79,0.32653061224489793,10,9
3190,pelt,fur,32,94,0.16842105263157894,190,0.3404255319148936,4,3
3194,savor,taste,32,92,0.10526315789473684,304,0.34782608695652173,5,5
3195,daughter,son,32,97,0.14814814814814814,216,0.32989690721649484,8,3
3199,vertical,horizontal,32,100,0.5925925925925926,54,0.32,8,10
3200,sibling,sister,32,100,0.11636363636363636,275,0.32,7,6
3203,roam,wander,32,99,0.2191780821917808,146,0.32323232323232326,4,6
3204,negative,positive,32,100,0.10289389067524116,311,0.32,8,8
3209,rook,chess,32,86,0.16243654822335024,197,0.37209302325581395,4,5
3211,animate,cartoon,32,99,0.13559322033898305,236,0.32323232323232326,7,7
3213,basic,simple,32,97,0.1509433962264151,212,0.32989690721649484,5,6
3215,coaster,roller,32,99,0.5614035087719298,57,0.32323232323232326,7,6
3220,mash,potatoes,32,100,0.1553398058252427,206,0.32,4,8
3227,circus,clown,32,100,0.12749003984063745,251,0.32,6,5
3228,primate,ape,32,96,0.15763546798029557,203,0.3333333333333333,7,3
3230,inverse,opposite,32,93,0.14349775784753363,223,0.34408602150537637,7,8
3231,salamander,lizard,32,99,0.1198501872659176,267,0.32323232323232326,10,6
3232,intrigued,interested,32,97,0.4383561643835616,73,0.32989690721649484,9,10
3234,vacuum,cleaner,32,100,0.29906542056074764,107,0.32,6,7
3239,tumbling,falling,32,94,0.1807909604519774,177,0.3404255319148936,8,7
3243,assignment,homework,32,99,0.2302158273381295,139,0.32323232323232326,10,8
3244,prickly,pear,32,92,0.3047619047619048,105,0.34782608695652173,7,4
3247,lead,follow,32,100,0.1415929203539823,226,0.32,4,6
3248,catwalk,model,32,100,0.1839080459770115,174,0.32,7,5
3250,plausible,possible,32,97,0.20253164556962025,158,0.32989690721649484,9,8
3258,snare,trap,32,97,0.24806201550387597,129,0.32989690721649484,5,4
3260,ceiling,roof,32,100,0.12903225806451613,248,0.32,7,4
3262,torment,torture,32,97,0.38095238095238093,84,0.32989690721649484,7,7
3269,pole,north,32,97,0.14678899082568808,218,0.32989690721649484,4,5
3271,rely,depend,32,98,0.5333333333333333,60,0.32653061224489793,4,6
3272,seaman,sailor,32,99,0.25396825396825395,126,0.32323232323232326,6,6
3275,vivacious,lively,32,87,0.25806451612903225,124,0.367816091954023,9,6
3279,expire,die,32,100,0.10491803278688525,305,0.32,6,3
3280,crinkle,wrinkle,32,88,0.4155844155844156,77,0.36363636363636365,7,7
3281,export,import,32,99,0.8,40,0.32323232323232326,6,6
3282,procession,parade,32,97,0.3106796116504854,103,0.32989690721649484,10,6
3284,flashlight,torch,32,98,0.6274509803921569,51,0.32653061224489793,10,5
3286,twine,string,32,92,0.13333333333333333,240,0.34782608695652173,5,6
3288,ergo,therefore,32,88,0.23529411764705882,136,0.36363636363636365,4,9
3292,pixie,fairy,32,95,0.15609756097560976,205,0.3368421052631579,5,5
3293,total,sum,32,99,0.32,100,0.32323232323232326,5,3
3294,crochet,knit,32,89,0.32323232323232326,99,0.3595505617977528,7,4
3298,cain,abel,32,75,1.0,32,0.4266666666666667,4,4
3301,implant,breast,32,99,0.1038961038961039,308,0.32323232323232326,7,6
3304,soviet,russia,32,99,0.17391304347826086,184,0.32323232323232326,6,6
3305,lime,lemon,32,100,0.1350210970464135,237,0.32,4,5
3306,tonic,gin,32,99,0.34408602150537637,93,0.32323232323232326,5,3
3311,actually,really,32,93,0.2782608695652174,115,0.34408602150537637,8,6
3312,chowder,clam,32,85,0.25,128,0.3764705882352941,7,4
3317,opportunity,chance,32,100,0.13278008298755187,241,0.32,11,6
3319,biologist,scientist,32,99,0.13973799126637554,229,0.32323232323232326,9,9
3321,hint,clue,32,97,0.32653061224489793,98,0.32989690721649484,4,4
